-10.00000000,-620.00000000
 -8.00000000,-590.00000000
 -6.00000000,-490.00000000
 -4.00000000,-321.00000000
 -2.00000000,-170.00000000
  0.00000000,  0.05000000
  2.00000000,191.20000000
  4.00000000,402.90000000
  6.00000000,634.80000000
  8.00000000,886.84000000
 10.00000000,1160.00000000
